callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
EVA662,,899134,,,PANC,KORD,2018-12-31 19:28:35+00:00,2019-01-01 00:44:54+00:00,2019-01-01 00:00:00+00:00,61.19017003,-150.009257,0,41.96580505,-87.81983809,632.46
VOI681,,a6c4e6,N535VL,,,,2018-12-31 19:28:36+00:00,2019-01-01 00:19:19+00:00,2019-01-01 00:00:00+00:00,19.95252189,-98.85178445,10972.8,24.00200795,-109.9667704,2560.32
IGO908,,800ccd,,,,,2018-12-31 19:28:44+00:00,2019-01-01 03:32:49+00:00,2019-01-01 00:00:00+00:00,16.32481384,73.36332622,7924.8,11.80899927,77.40528307,4267.2
RCH551,,ae10b8,01-0189,C17,ETAR,OTBH,2018-12-31 19:28:48+00:00,2019-01-01 01:17:25+00:00,2019-01-01 00:00:00+00:00,49.43170166,7.569435521,304.8,25.04435911,51.34729925,335.28
UAE182,,8964a4,,,EBBR,OMDB,2018-12-31 19:28:49+00:00,2019-01-01 01:37:54+00:00,2019-01-01 00:00:00+00:00,50.90417377,4.473724365,-304.8,25.25642783,55.34930247,-60.96
CPA271,,78921a,,,,EHAM,2018-12-31 19:29:13+00:00,2019-01-01 05:37:51+00:00,2019-01-01 00:00:00+00:00,35.32905191,113.6326437,10363.2,52.31316376,4.754734039,-121.92
UAE32,,8960ed,A6-EDL,A388,EGLL,OMDB,2018-12-31 19:29:34+00:00,2019-01-01 02:12:29+00:00,2019-01-01 00:00:00+00:00,51.46485901,-0.473451357,-304.8,25.25033569,55.35628001,
SAA264,,00b207,ZS-SXY,A332,FAGC,EDDM,2018-12-31 19:29:42+00:00,2019-01-01 06:05:27+00:00,2019-01-01 00:00:00+00:00,-25.96504211,28.19138437,3048,48.34417311,11.77644027,320.04
CFG320,,3c4aac,D-ABUL,B763,EDDF,,2018-12-31 19:30:03+00:00,2019-01-01 01:36:23+00:00,2019-01-01 00:00:00+00:00,50.03429865,8.541721653,0,23.04812622,57.90264338,10668
UAE242,,896471,A6-EUG,A388,CYYZ,OMDB,2018-12-31 19:30:04+00:00,2019-01-01 07:15:29+00:00,2019-01-01 00:00:00+00:00,43.69625803,-79.63224139,0,25.24668677,55.37912621,-68.58
AAL4,,a01112,N103NN,A321,KLAX,KJFK,2018-12-31 19:30:33+00:00,2019-01-01 00:15:05+00:00,2019-01-01 00:00:00+00:00,33.9349823,-118.427124,304.8,40.66003418,-73.74334717,53.34
ETD51V,,8964c2,,,,WMKK,2018-12-31 19:30:46+00:00,2019-01-01 02:03:28+00:00,2019-01-01 00:00:00+00:00,24.55435025,54.5786271,1219.2,2.699471167,101.727337,114.3
CEB015,,758433,RP-C3348,A333,OMDB,RPLL,2018-12-31 19:30:52+00:00,2019-01-01 03:37:49+00:00,2019-01-01 00:00:00+00:00,25.26105881,55.34665426,-304.8,14.49385071,120.9929525,45.72
TPU919,,a5e433,N479TA,A319,FD83,SSNG,2018-12-31 19:31:49+00:00,2019-01-01 07:21:41+00:00,2019-01-01 00:00:00+00:00,28.31088309,-81.37126249,1524,-29.64935303,-51.53327355,2461.26
SWA3456,,ad0562,N938WN,B737,KBWI,KOAK,2018-12-31 19:31:56+00:00,2019-01-01 01:04:16+00:00,2019-01-01 00:00:00+00:00,39.13143869,-76.67785645,609.6,37.70777893,-122.2237185,-53.34
HDA382,,780a41,B-HSR,A320,,RJFF,2018-12-31 19:32:19+00:00,2019-01-01 03:47:50+00:00,2019-01-01 00:00:00+00:00,3.985153198,99.04249288,3962.4,33.60457081,130.4379272,-60.96
BAW246,,4065de,G-STBF,B77W,SBGR,EGLL,2018-12-31 19:32:37+00:00,2019-01-01 06:27:48+00:00,2019-01-01 00:00:00+00:00,-23.42029119,-46.43198649,914.4,51.46494203,-0.436477661,-152.4
ETD43U,,89612b,A6-ETA,B77W,EGCC,OMAA,2018-12-31 19:33:16+00:00,2019-01-01 01:50:34+00:00,2019-01-01 00:00:00+00:00,53.347229,-2.288138253,0,24.40100098,54.6963501,160.02
CES263,,78045d,B-6099,A332,,LEMD,2018-12-31 19:33:24+00:00,2019-01-01 19:13:36+00:00,2019-01-01 00:00:00+00:00,3.471084595,115.7743448,10668,40.47866045,-3.541280573,411.48
N424JG,,a50b4a,N424JG,,KCLT,KSNA,2018-12-31 19:33:54+00:00,2019-01-01 00:34:21+00:00,2019-01-01 00:00:00+00:00,35.28654971,-80.95994665,914.4,33.64961243,-117.8853747,190.5
SWA3371,,abae8f,N8518R,B738,KBWI,KSJC,2018-12-31 19:34:27+00:00,2019-01-01 01:06:11+00:00,2019-01-01 00:00:00+00:00,39.14044189,-76.65847778,304.8,37.35420227,-121.9206595,15.24
N87SM,,abf599,N87SM,,,KISP,2018-12-31 19:34:29+00:00,2019-01-01 02:27:05+00:00,2019-01-01 00:00:00+00:00,26.28121948,-78.31785382,2743.2,40.7729637,-73.13292763,182.88
TAM8178,,e48e6f,PT-MSW,B763,SBGR,LPPT,2018-12-31 19:34:40+00:00,2019-01-01 04:56:18+00:00,2019-01-01 00:00:00+00:00,-23.42159465,-46.43641154,914.4,38.76429749,-9.145103123,-15.24
VIV3945,,0d0b34,,,KJFK,MMMX,2018-12-31 19:34:44+00:00,2019-01-01 00:38:22+00:00,2019-01-01 00:00:00+00:00,40.63158456,-73.78118342,0,19.40408998,-99.12674228,2423.16
ETD470,,896342,A6-ETN,B77W,OMAA,,2018-12-31 19:35:41+00:00,2019-01-01 01:54:26+00:00,2019-01-01 00:00:00+00:00,24.5542106,54.61111968,1219.2,1.777690306,102.815315,7223.76
JBU2404,,ab355c,N821JB,A320,KLGB,KBOS,2018-12-31 19:36:10+00:00,2019-01-01 00:14:19+00:00,2019-01-01 00:00:00+00:00,33.82164001,-118.1561092,0,42.37841073,-70.99857064,-45.72
AFR443,,3965b0,F-GZNQ,B77W,SBGL,LFPG,2018-12-31 19:36:29+00:00,2019-01-01 06:08:29+00:00,2019-01-01 00:00:00+00:00,-22.76989746,-43.11199951,914.4,48.99613953,2.62692965,38.1
SWA3672,,ac0048,N8721J,,KBWI,60CL,2018-12-31 19:36:52+00:00,2019-01-01 00:55:29+00:00,2019-01-01 00:00:00+00:00,39.12812805,-76.68045044,609.6,38.63452148,-121.602352,281.94
CPA749,,780a38,B-KQF,B77W,,FABB,2018-12-31 19:37:26+00:00,2019-01-01 06:23:34+00:00,2019-01-01 00:00:00+00:00,16.49164232,104.6079418,9144,-26.20788574,28.23475764,1836.42
CPA173,,7801c9,B-LAD,A333,VCBI,YPAD,2018-12-31 19:37:36+00:00,2019-01-01 10:31:29+00:00,2019-01-01 00:00:00+00:00,7.19143625,79.89163103,0,-34.9143219,138.5813748,251.46
DAL1420,,ab649a,N833MH,B764,KJFK,KHHR,2018-12-31 19:37:58+00:00,2019-01-01 01:22:59+00:00,2019-01-01 00:00:00+00:00,40.63142395,-73.77941895,0,33.93937683,-118.3628876,152.4
CPA219,,789219,,,,EGCC,2018-12-31 19:38:08+00:00,2019-01-01 05:51:28+00:00,2019-01-01 00:00:00+00:00,35.293396,113.6484146,10363.2,53.36161985,-2.258740593,-68.58
SAA280,,00b1f1,ZS-SXC,A343,FASI,YPPH,2018-12-31 19:38:38+00:00,2019-01-01 04:21:55+00:00,2019-01-01 00:00:00+00:00,-26.19291687,28.50216272,3352.8,-31.92901611,115.9683289,60.96
UAE767,,89620d,A6-EGL,B77W,OMDB,FAGM,2018-12-31 19:38:49+00:00,2019-01-01 03:35:58+00:00,2019-01-01 00:00:00+00:00,25.24638418,55.36664999,-304.8,-26.21740723,28.2123724,2011.68
SAA265,,00b204,ZS-SXV,A332,EDDM,FAGM,2018-12-31 19:38:49+00:00,2019-01-01 06:14:29+00:00,2019-01-01 00:00:00+00:00,48.34832382,11.79697477,0,-26.21752206,28.21230962,2004.06
AIC140,,8005f1,VT-ANH,B788,LLBG,VIDP,2018-12-31 19:39:04+00:00,2019-01-01 00:55:29+00:00,2019-01-01 00:00:00+00:00,32.01617432,34.88252563,-304.8,28.53817749,77.10759676,251.46
CSN399,,780f16,B-7185,B77W,,KJFK,2018-12-31 19:39:34+00:00,2019-01-01 08:38:03+00:00,2019-01-01 00:00:00+00:00,33.00512695,129.3413818,8534.4,40.67738342,-73.72961426,312.42
GFA086,,894061,A9C-AI,A320,OBBI,OBBI,2018-12-31 19:39:46+00:00,2019-01-01 04:14:16+00:00,2019-01-01 00:00:00+00:00,26.26053632,50.65140944,0,26.25782776,50.65624885,-30.48
UAL29,,a254d8,N24974,,KSFO,,2018-12-31 19:40:42+00:00,2019-01-01 10:42:37+00:00,2019-01-01 00:00:00+00:00,37.61361694,-122.3762415,-304.8,5.952941895,111.8278322,12184.38
KLM702,,484cbb,PH-BVG,B77W,,EHAM,2018-12-31 19:40:48+00:00,2019-01-01 08:22:25+00:00,2019-01-01 00:00:00+00:00,-34.88298836,-58.02577972,3048,52.31808472,4.787979126,-137.16
VOI439,,a6b9c1,N532VL,,MMTJ,MMTJ,2018-12-31 19:41:07+00:00,2019-01-01 00:18:47+00:00,2019-01-01 00:00:00+00:00,32.54191589,-116.9765442,0,32.53843146,-116.9505839,190.5
CKK228,,78037c,B-2426,B744,KORD,PANC,2018-12-31 19:41:23+00:00,2019-01-01 01:42:07+00:00,2019-01-01 00:00:00+00:00,41.96932983,-87.85816539,609.6,61.19668734,-150.0129191,175.26
VOI5916,,0d09bd,XA-VLS,A320,KISM,KLAX,2018-12-31 19:41:37+00:00,2019-01-01 05:36:17+00:00,2019-01-01 00:00:00+00:00,28.34980774,-81.43890381,1524,33.9384613,-118.3718,91.44
BEL602,,44ccda,OO-SFZ,A332,VABB,EBMB,2018-12-31 19:42:22+00:00,2019-01-01 05:15:19+00:00,2019-01-01 00:00:00+00:00,19.09388351,72.86970275,-304.8,50.90370825,4.543838501,-15.24
AIC102,,800463,VT-ALN,B77W,KJFK,VIDP,2018-12-31 19:42:55+00:00,2019-01-01 08:49:29+00:00,2019-01-01 00:00:00+00:00,40.62692933,-73.76963529,304.8,28.53722007,77.11201387,281.94
V8BKH,,8953df,V8-BKH,B748,EGLL,WBSB,2018-12-31 19:43:13+00:00,2019-01-01 08:31:35+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.478439331,-304.8,4.846087957,114.8694006,60.96
UAL78,,a1c7c1,N2135U,B77W,KSFO,KLDJ,2018-12-31 19:43:43+00:00,2019-01-01 21:04:52+00:00,2019-01-01 00:00:00+00:00,37.61481334,-122.3657824,-304.8,40.62804659,-74.20565518,342.9
AFL101,,4242a3,VP-BGD,B77W,KJFK,UUEE,2018-12-31 19:44:26+00:00,2019-01-01 03:57:26+00:00,2019-01-01 00:00:00+00:00,40.61887579,-73.75977256,304.8,55.98110962,37.47977517,281.94
CMP809,,0c208c,HP-1829CMP,B738,SUMU,KJFK,2018-12-31 19:44:41+00:00,2019-01-01 17:06:19+00:00,2019-01-01 00:00:00+00:00,-34.83100891,-56.01883869,0,40.62367067,-73.71501576,281.94
CFG522,,3c4aa3,D-ABUC,B763,EDDF,OMDW,2018-12-31 19:45:16+00:00,2019-01-01 01:35:12+00:00,2019-01-01 00:00:00+00:00,50.01218634,8.526132944,0,24.91885428,55.12079203,99.06
IGO2929,,800ce9,VT-IVS,A20N,VOBL,VOBL,2018-12-31 19:45:59+00:00,2019-01-01 05:28:29+00:00,2019-01-01 00:00:00+00:00,13.20652771,77.72694555,1219.2,13.20733539,77.666112,952.5
ACA1048,,c02fd8,C-FSDB,,KPSP,KUDD,2018-12-31 19:46:06+00:00,2019-01-01 02:15:55+00:00,2019-01-01 00:00:00+00:00,33.84320068,-116.5200993,304.8,33.83872857,-116.3557434,2423.16
UAE13U,,89618a,A6-EEK,A388,EDDF,OMDB,2018-12-31 19:46:15+00:00,2019-01-01 01:17:29+00:00,2019-01-01 00:00:00+00:00,50.03690558,8.552633749,-304.8,25.25433298,55.35948555,-60.96
DAL201,,a96ee7,N707DN,B77L,FAGC,,2018-12-31 19:47:10+00:00,2019-01-01 11:28:53+00:00,2019-01-01 00:00:00+00:00,-25.97167969,28.13116685,2743.2,33.14351745,-83.07463354,6880.86
SDM6265,,4ca9a8,EI-UNL,B773,UUEE,VCBI,2018-12-31 19:47:35+00:00,2019-01-01 03:25:22+00:00,2019-01-01 00:00:00+00:00,55.96472789,37.37033844,304.8,7.168811863,79.87425179,0
UAL1859,,a0a900,N14115,B752,KSEA,KEWR,2018-12-31 19:47:48+00:00,2019-01-01 00:26:13+00:00,2019-01-01 00:00:00+00:00,47.43370444,-122.3079036,0,40.73313904,-74.13891602,190.5
BAW239,,400683,G-VIIK,B772,EGLL,KBOS,2018-12-31 19:47:52+00:00,2019-01-01 02:18:39+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.473005965,-304.8,42.37893677,-70.99833402,-7.62
AEA024,,343148,EC-KTG,A332,,LEMD,2018-12-31 19:47:59+00:00,2019-01-01 09:53:51+00:00,2019-01-01 00:00:00+00:00,-30.94596863,-63.62182617,5486.4,40.46976898,-3.560662703,
CPA663,,780a66,B-KQR,B77W,KSFO,VABB,2018-12-31 19:47:59+00:00,2019-01-01 19:10:50+00:00,2019-01-01 00:00:00+00:00,37.64350891,-122.4377182,609.6,19.08858218,72.8584567,
CPA566,,780a4a,B-LAX,A333,OMDB,RJBB,2018-12-31 19:48:09+00:00,2019-01-01 21:05:08+00:00,2019-01-01 00:00:00+00:00,25.25585756,55.3489138,-304.8,34.45140257,135.2402115,-83.82
GFA131,,894076,A9C-CC,A321,OBBI,OBBI,2018-12-31 19:48:14+00:00,2019-01-01 04:10:45+00:00,2019-01-01 00:00:00+00:00,26.27450199,50.62732403,-304.8,26.25504316,50.6610753,7.62
UAE513,,89644f,A6-EPZ,B77W,OMDB,OMDB,2018-12-31 19:48:51+00:00,2019-01-01 03:46:22+00:00,2019-01-01 00:00:00+00:00,25.25613785,55.35002391,-304.8,25.24135654,55.37683307,-68.58
BAW11,,406b22,G-XLEI,A388,EGLL,,2018-12-31 19:49:09+00:00,2019-01-01 07:52:42+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.475604083,-304.8,1.884933472,102.8407831,9799.32
UAL893,,a18cbb,N19951,B789,KSFO,,2018-12-31 19:49:17+00:00,2019-01-01 07:22:47+00:00,2019-01-01 00:00:00+00:00,37.61560472,-122.3675736,-304.8,36.98128393,127.7539792,6278.88
AAL169,,ab5c12,N831AA,B789,KLAX,,2018-12-31 19:49:40+00:00,2019-01-01 07:07:16+00:00,2019-01-01 00:00:00+00:00,33.93295029,-118.441658,304.8,35.50588989,140.6407928,1463.04
UAE96,,89621a,A6-EGY,B77W,LIRF,OMDB,2018-12-31 19:49:46+00:00,2019-01-01 00:48:52+00:00,2019-01-01 00:00:00+00:00,41.79730225,12.22659718,0,25.26184845,55.34756978,
IGO2066,,8.01E+04,VT-IEZ,A320,VOMM,VOBL,2018-12-31 19:49:50+00:00,2019-01-01 05:25:12+00:00,2019-01-01 00:00:00+00:00,12.99184508,80.17340409,0,13.20724229,77.67165335,922.02
DKH1381,,78042f,B-6341,A320,,,2018-12-31 19:50:54+00:00,2019-01-01 04:15:48+00:00,2019-01-01 00:00:00+00:00,15.94237247,104.0602439,10058.4,41.88166809,141.1122062,5105.4
ANA224,,86800a,JA736A,B77W,EDDF,RJAK,2018-12-31 19:50:56+00:00,2019-01-01 06:28:16+00:00,2019-01-01 00:00:00+00:00,50.03622437,8.549893028,-304.8,35.97683716,140.1553917,2118.36
AAL141,,aa37ce,N758AN,B772,EGLL,KJFK,2018-12-31 19:50:57+00:00,2019-01-01 02:59:57+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.468521118,-304.8,40.6884613,-73.7210083,312.42
AFR457,,3.95E+10,F-GSPH,B772,SBGR,LFPG,2018-12-31 19:51:50+00:00,2019-01-01 06:45:10+00:00,2019-01-01 00:00:00+00:00,-23.42140844,-46.43625895,914.4,48.9962303,2.628623561,30.48
AFL320,,424948,VQ-BEK,A333,UUEE,,2018-12-31 19:52:33+00:00,2019-01-01 00:31:21+00:00,2019-01-01 00:00:00+00:00,55.96388995,37.36639023,304.8,23.10038421,58.02541097,10058.4
FDX7,,ac34a0,N886FD,B77L,LFPG,MS62,2018-12-31 19:52:47+00:00,2019-01-01 05:14:33+00:00,2019-01-01 00:00:00+00:00,49.02104187,2.521010179,0,35.07536316,-89.86631432,2316.48
AAL3,,a03fff,N115NN,A321,KJFK,KLAX,2018-12-31 19:52:48+00:00,2019-01-01 02:04:35+00:00,2019-01-01 00:00:00+00:00,40.63270181,-73.78255671,0,33.93878174,-118.3687732,121.92
JBU488,,ad1560,N942JB,A321,KLAX,KBOS,2018-12-31 19:53:08+00:00,2019-01-01 00:17:14+00:00,2019-01-01 00:00:00+00:00,33.93580627,-118.4199493,304.8,42.37715382,-70.99920938,-53.34
UAL535,,a7b92b,N597UA,B752,KSFO,KEWR,2018-12-31 19:53:19+00:00,2019-01-01 00:27:56+00:00,2019-01-01 00:00:00+00:00,37.6321106,-122.3638526,0,40.73088048,-74.14042386,198.12
ACA017,,c010a8,C-FGHZ,B789,CYVR,RCTP,2018-12-31 19:53:39+00:00,2019-01-01 08:32:49+00:00,2019-01-01 00:00:00+00:00,49.18723413,-123.1826863,-304.8,25.02853135,121.1596622,304.8
LXJ540,,a6d87f,N540FX,CL30,KLAX,KTNT,2018-12-31 19:54:08+00:00,2019-01-01 00:03:47+00:00,2019-01-01 00:00:00+00:00,33.93583653,-118.4138489,304.8,25.81402588,-80.771993,2438.4
ABD771,,4cc3d2,TF-AMP,B744,,EDFH,2018-12-31 19:54:27+00:00,2019-01-01 03:33:10+00:00,2019-01-01 00:00:00+00:00,34.95236206,-81.42096695,5181.6,50.0144674,7.328845875,746.76
UAE84,,8964a0,A6-EQH,B77W,LSGG,OMDB,2018-12-31 19:55:07+00:00,2019-01-01 01:56:55+00:00,2019-01-01 00:00:00+00:00,46.24305725,6.116303235,304.8,25.23934316,55.38507282,
AIC978,,800544,VT-SCW,A319,,VOMM,2018-12-31 19:55:18+00:00,2019-01-01 01:14:12+00:00,2019-01-01 00:00:00+00:00,20.45036316,70.21661486,10972.8,12.98588562,80.15762329,-45.72
PIA702,,760918,AP-BHX,B772,EGCC,,2018-12-31 19:55:45+00:00,2019-01-01 01:34:50+00:00,2019-01-01 00:00:00+00:00,53.34613037,-2.29057094,0,40.72183228,65.21539307,11277.6
UAL1764,,aaa616,N78540,B738,KSFO,KRDU,2018-12-31 19:56:12+00:00,2019-01-01 00:19:10+00:00,2019-01-01 00:00:00+00:00,37.61961365,-122.3722677,-304.8,35.89778137,-78.77317429,129.54
KAR474,,42495b,VQ-BOG,B763,UUBW,UUBW,2018-12-31 19:56:58+00:00,2019-01-01 17:16:24+00:00,2019-01-01 00:00:00+00:00,55.51279876,38.22993279,609.6,55.43545532,38.48591524,
AAL560,,a6c88e,N536UW,A321,KSEA,KCLT,2018-12-31 19:57:49+00:00,2019-01-01 00:28:53+00:00,2019-01-01 00:00:00+00:00,47.43003845,-122.3083191,0,35.30139988,-80.97403019,640.08
CMP456,,0c2059,HP-1715CMP,B738,,KLAS,2018-12-31 19:58:12+00:00,2019-01-01 06:16:09+00:00,2019-01-01 00:00:00+00:00,10.05249023,-68.15810899,5486.4,36.07365495,-115.1431469,586.74
CSC605,,780623,B-6518,A332,,YSSY,2018-12-31 19:58:14+00:00,2019-01-01 03:37:57+00:00,2019-01-01 00:00:00+00:00,13.49474891,118.7579185,11277.6,-33.97091675,151.1823569,83.82
AVA073,,aa2cb0,N755AV,A320,MMMX,SKBO,2018-12-31 19:58:23+00:00,2019-01-01 00:00:21+00:00,2019-01-01 00:00:00+00:00,19.47312694,-99.00818981,2438.4,4.696585445,-74.13647619,
CSN330,,780709,,,CYVR,,2018-12-31 19:58:37+00:00,2019-01-01 06:49:55+00:00,2019-01-01 00:00:00+00:00,49.18937554,-123.2017678,-304.8,36.00595093,114.7778893,12222.48
CFG534,,3c49e8,D-ABOH,B753,EDDL,OMDW,2018-12-31 19:58:43+00:00,2019-01-01 01:57:43+00:00,2019-01-01 00:00:00+00:00,51.28408813,6.761936497,-304.8,24.91278076,55.13153076,45.72
KLM809,,484416,PH-BQM,B772,EHAM,WMKK,2018-12-31 19:59:36+00:00,2019-01-01 07:38:47+00:00,2019-01-01 00:00:00+00:00,52.29222185,4.745387486,-304.8,2.687026978,101.735726,236.22
DAL876,,a98219,N711ZX,B752,KSFO,KJFK,2018-12-31 19:59:39+00:00,2019-01-01 00:49:19+00:00,2019-01-01 00:00:00+00:00,37.61918925,-122.3725294,0,40.6599884,-73.74328613,76.2
JAL65,,86d624,JA825J,B788,KSAN,,2018-12-31 19:59:58+00:00,2019-01-01 07:17:27+00:00,2019-01-01 00:00:00+00:00,32.73701477,-117.2037964,0,35.53537142,140.5726396,1463.04
BAW155,,400965,G-MEDG,A321,EGLL,,2018-12-31 20:00:11+00:00,2019-01-01 00:03:07+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.472793579,-304.8,31.46391271,31.00297852,9349.74
ACA302,,c0583a,C-GHKR,A333,CYVR,CYUL,2018-12-31 20:00:33+00:00,2019-01-01 00:16:59+00:00,2019-01-01 00:00:00+00:00,49.18991089,-123.2080782,0,45.47670655,-73.74452172,
ALK266,,77058a,4R-ALJ,A332,OERK,VCBI,2018-12-31 20:00:38+00:00,2019-01-01 00:38:43+00:00,2019-01-01 00:00:00+00:00,25.03944397,46.73899333,1524,7.167526245,79.8733055,7.62
UPS2914,,a12622,N173UP,A306,,KCCB,2018-12-31 20:00:49+00:00,2019-01-01 02:03:48+00:00,2019-01-01 00:00:00+00:00,38.44660872,-85.99560547,5181.6,34.05668614,-117.6937294,678.18
MPH6911,,4841c3,PH-CKA,B744,EHAM,SBKP,2018-12-31 20:00:52+00:00,2019-01-01 07:39:07+00:00,2019-01-01 00:00:00+00:00,52.29572296,4.754962921,-304.8,-22.99945896,-47.14574178,647.7
ETD57C,,896439,A6-APE,A388,LFPG,OMAA,2018-12-31 20:01:45+00:00,2019-01-01 02:06:29+00:00,2019-01-01 00:00:00+00:00,48.99497339,2.542973569,0,24.39715576,54.70184326,198.12
ETD44P,,896464,A6-BLF,B789,EDDF,OMAA,2018-12-31 20:01:59+00:00,2019-01-01 01:31:08+00:00,2019-01-01 00:00:00+00:00,50.03946595,8.563174686,-304.8,24.40026855,54.69731649,167.64
ALK230,,773700,4R-ALC,A332,,VCBI,2018-12-31 20:02:16+00:00,2019-01-01 00:31:38+00:00,2019-01-01 00:00:00+00:00,28.32124329,49.86456651,9144,7.168441772,79.87395723,0
ACA1313,,c0103a,C-FGDT,B789,CYYZ,CYVR,2018-12-31 20:02:25+00:00,2019-01-01 00:25:26+00:00,2019-01-01 00:00:00+00:00,43.67991819,-79.59620884,0,49.20171188,-123.1704712,-167.64
AS1334,,abb459,N853VA,A320,KLAX,KHWO,2018-12-31 20:02:38+00:00,2019-01-01 00:23:38+00:00,2019-01-01 00:00:00+00:00,33.93548584,-118.4241532,304.8,26.0774231,-80.24932286,373.38
DAL34,,a0f4a2,N1604R,B763,KSEA,LFPG,2018-12-31 20:02:42+00:00,2019-01-01 06:02:36+00:00,2019-01-01 00:00:00+00:00,47.43067932,-122.3079071,0,48.99604797,2.624394343,30.48
ABY957,,896504,,,OMSJ,UUDD,2018-12-31 20:02:44+00:00,2019-01-01 01:05:24+00:00,2019-01-01 00:00:00+00:00,25.32572084,55.52681977,-304.8,55.44632217,37.84172058,304.8
UAL1244,,a11fc7,N17139,B752,KLDJ,KLAX,2018-12-31 20:02:45+00:00,2019-01-01 01:39:54+00:00,2019-01-01 00:00:00+00:00,40.64213562,-74.20593262,609.6,33.93872277,-118.3692169,129.54
UAE82,,89617a,A6-EGB,B77W,LFLL,OMDB,2018-12-31 20:02:52+00:00,2019-01-01 02:19:27+00:00,2019-01-01 00:00:00+00:00,45.73512268,5.08727283,0,25.24065826,55.38087521,-53.34
BAW42,,400551,G-CIVB,B744,,EGLL,2018-12-31 20:02:59+00:00,2019-01-01 07:08:35+00:00,2019-01-01 00:00:00+00:00,-31.99118042,16.7604126,9753.6,51.46494203,-0.434036255,-137.16
SIA618,,76cd6a,9V-SKJ,A388,,RJBB,2018-12-31 20:03:28+00:00,2019-01-01 00:34:29+00:00,2019-01-01 00:00:00+00:00,3.904312134,112.3567588,10058.4,34.43208339,135.2114296,-137.16
TAP082,,4951ec,CS-TOL,A332,SBGR,LPPT,2018-12-31 20:03:36+00:00,2019-01-01 05:04:29+00:00,2019-01-01 00:00:00+00:00,-23.4174515,-46.42410278,914.4,38.76022339,-9.147252622,7.62
SKW5314,,a0d344,N152SY,E75L,KDEN,KORD,2018-12-31 20:03:50+00:00,2019-01-01 02:07:19+00:00,2019-01-01 00:00:00+00:00,39.85760705,-104.6965332,1524,41.96591135,-87.82873109,548.64
THY6567,,a9675d,N705CK,B744,LTBA,KORD,2018-12-31 20:03:55+00:00,2019-01-01 07:07:41+00:00,2019-01-01 00:00:00+00:00,41.03416443,28.80584717,304.8,41.96580505,-87.84043746,434.34
DAL917,,abd2e6,N861DN,B739,KJFK,KLAS,2018-12-31 20:04:15+00:00,2019-01-01 01:20:20+00:00,2019-01-01 00:00:00+00:00,40.63233948,-73.78112793,0,36.0736084,-115.1276779,617.22
CPA188,,780aab,,,NZAA,,2018-12-31 20:04:20+00:00,2019-01-01 05:08:57+00:00,2019-01-01 00:00:00+00:00,-37.01403809,174.7789229,0,16.54875183,120.6302201,11582.4
ETD39E,,8961a6,A6-EYQ,A332,EDDL,OMAA,2018-12-31 20:04:21+00:00,2019-01-01 01:52:57+00:00,2019-01-01 00:00:00+00:00,51.28486633,6.762975744,-304.8,24.40161236,54.69548639,152.4
N897G,,ac5feb,N897G,,KGTU,TS01,2018-12-31 20:04:25+00:00,2019-01-01 00:00:49+00:00,2019-01-01 00:00:00+00:00,30.69923401,-97.68321318,609.6,30.69566112,-97.65379028,510.54
AAL1491,,ac76a7,N902AN,B738,KORD,KSNA,2018-12-31 20:04:29+00:00,2019-01-01 00:09:17+00:00,2019-01-01 00:00:00+00:00,41.96828551,-87.86169008,609.6,33.65317135,-117.8831863,160.02
KLM701,,4851f7,PH-BVU,B77W,EHAM,,2018-12-31 20:04:41+00:00,2019-01-01 09:19:27+00:00,2019-01-01 00:00:00+00:00,52.2965512,4.756530762,-304.8,-34.65362549,-58.4522438,3185.16
DAL1245,,a441c9,N3733Z,B738,KLGA,KDEN,2018-12-31 20:05:05+00:00,2019-01-01 00:32:29+00:00,2019-01-01 00:00:00+00:00,40.77900696,-73.87158203,-304.8,39.84215171,-104.6416016,1546.86
SWR155,,4b1881,HB-JHH,A333,VABB,LSZH,2018-12-31 20:05:05+00:00,2019-01-01 05:07:24+00:00,2019-01-01 00:00:00+00:00,19.08874512,72.86986215,-304.8,47.4697126,8.5401447,266.7
SAA261,,00b0ef,ZS-SNE,A346,EDDF,FAGM,2018-12-31 20:05:53+00:00,2019-01-01 06:12:42+00:00,2019-01-01 00:00:00+00:00,50.03562927,8.546857332,-304.8,-26.21035301,28.21452801,1943.1
AAL16,,a03765,N113AN,A321,KSFO,KJFK,2018-12-31 20:06:08+00:00,2019-01-01 00:53:52+00:00,2019-01-01 00:00:00+00:00,37.62684631,-122.367242,0,40.67028809,-73.73522949,121.92
BAW123,,406f75,G-ZBKI,B789,EGLL,OTHH,2018-12-31 20:06:35+00:00,2019-01-01 02:04:39+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.485699628,-304.8,25.23486328,51.61448161,76.2
